filename,lld_0,lld_1,lld_2,lld_3,lld_4,lld_5,lld_6,lld_7,lld_8,lld_9,lld_10,lld_11,lld_12,lld_13,lld_14,lld_15,lld_16,lld_17,lld_18,lld_19,lld_20,lld_21,lld_22,lld_23,lld_24,lld_25,lld_26,lld_27,lld_28,lld_29,lld_30,lld_31,lld_32,lld_33,lld_34,lld_35,lld_36,lld_37,lld_38,lld_39,lld_40,lld_41,lld_42,lld_43,lld_44,lld_45,lld_46,lld_47,lld_48,lld_49,lld_50,lld_51,lld_52,lld_53,lld_54,lld_55,lld_56,lld_57,lld_58,lld_59,lld_60,lld_61,lld_62,lld_63,lld_64
450-phrase.wav,0.0,0.48704186,0.0,0.0,0.0,-100.0,0.06755044,0.98834115,0.0026705896,0.040625002,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.7755319e-05,6.830059e-06,31.25,31.25,104.166664,312.5,0.008632843,357.99228,2.5029695,1504151.6,5.74979,44.691452,-0.00012503055,0.26548663,2.1353015e-05,8.05136,20.427475,4.173027,14.386155,-1.5694838,5.749764,4.9634366,-0.45622155,0.16771515,0.10779548,13.571107,1.8032995,10.196393,2.1893542
128-phrase.wav,0.0,0.5426275,0.0,0.0,0.0,-100.0,0.15300316,0.98834115,0.021123229,0.03125,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00013843666,0.00011876924,31.25,31.25,31.25,62.5,0.011827131,64.84317,0.8018326,126699.29,15.570777,264.08768,-0.006871803,0.049387258,9.675417e-05,4.626512,12.069402,6.176473,13.89082,8.681909,3.880338,6.913799,15.380988,26.900885,13.720851,14.960007,19.567839,11.024861,14.582932
670-phrase.wav,0.0,0.5178713,0.0,0.0,0.0,-100.0,0.06568324,0.98834115,0.004760224,0.058680553,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.2029242e-05,7.238519e-06,31.25,31.25,31.25,62.5,0.0083479425,80.38372,1.0183207,206156.95,13.852402,213.95888,-0.00045123787,0.06148049,9.133045e-06,8.595994,18.773912,1.0238707,8.502898,9.5422945,12.979688,10.722726,11.337934,17.107512,6.070589,4.1426888,-1.8200531,10.267563,8.597497
1901-phrase.wav,0.0,0.46720514,0.0,0.0,0.0,-100.0,0.30652487,0.98834115,0.018327301,0.014583333,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0045328443,0.0060205683,125.0,260.41666,520.8333,802.0833,0.07373812,372.98694,2.6128614,428000.9,14.568443,311.1826,-0.0073610283,0.29444334,0.0011350433,9.515407,9.2957945,4.26868,2.9941404,-2.271479,6.033137,18.0407,10.524549,9.894654,14.190253,15.964396,10.095996,18.35342,8.571649
671-phrase.wav,0.0,0.37589785,0.0,0.0,0.0,-100.0,0.084049016,0.98834115,0.0036212374,0.04826389,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.2817858e-05,1.3932734e-05,31.25,41.666668,62.5,104.166664,0.004508953,223.03844,1.7413746,906551.75,5.889561,37.417072,-0.00022701063,0.1632728,2.7961767e-05,5.204372,19.617311,6.7668176,9.231293,-3.391362,4.533602,13.312684,10.959022,12.0750475,0.7533167,8.973397,-3.4028282,8.997113,-0.5201182
492-phrase.wav,0.0,0.27103472,0.0,0.0,0.0,-100.0,0.10029232,0.98834115,0.01959773,0.003125,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,6.974322e-05,1.8965879e-05,31.25,31.25,52.083332,62.5,0.044414397,59.03742,1.1824405,74748.89,25.825506,803.0547,-0.005243382,0.049259063,5.714125e-05,12.887662,23.83145,6.8935905,17.32356,6.996629,17.462446,11.300607,7.3851457,15.861182,8.987687,8.939369,9.201198,12.7860565,12.713498
1271-phrase.wav,0.0,0.562023,0.0,0.0,0.0,-100.0,0.098468475,0.98834115,0.0035724428,0.049305554,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,6.0089078e-05,2.6978116e-05,31.25,41.666668,62.5,364.58334,0.0066821245,291.16772,2.3374627,1146855.6,5.8527718,40.263775,-0.000262099,0.2192982,2.9941433e-05,9.532738,16.06934,0.70136136,14.563821,2.4233484,2.8386688,5.572462,7.776661,1.5577207,3.476373,4.1526804,2.43025,10.311866,2.860401
712-phrase.wav,0.0,0.0,0.0,0.0,0.0,-100.0,0.09118285,0.98834115,0.026777921,0.012152779,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.735941e-05,1.76849e-05,31.25,31.25,52.083332,62.5,0.04094485,46.238934,1.0777191,10826.792,53.70286,3441.7976,-0.010299285,0.039766748,4.0242867e-05,16.09709,18.559336,6.4864163,19.192005,21.392054,22.179596,26.28119,18.855347,17.319872,2.5466413,9.456208,7.22286,14.31626,10.85191
365-phrase.wav,0.0,0.0,0.0,0.0,0.0,-100.0,0.043574918,0.98834115,0.0016968962,0.034027778,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.5970241e-06,1.4482251e-06,31.25,31.25,62.5,72.916664,0.0010131894,305.45316,1.8522015,1417562.4,4.764685,24.673563,-2.782356e-05,0.21890962,3.3224824e-06,2.6124804,22.528519,-1.7711986,3.0834484,5.9116955,10.749288,14.554639,10.443896,7.8594437,11.900135,11.750506,8.497792,13.790951,5.0152354
142-phrase.wav,0.0,0.42952728,0.0,0.0,0.0,-100.0,0.13711959,0.98834115,0.02669244,0.04375,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.667877e-05,4.4625718e-05,31.25,31.25,41.666668,62.5,0.03631826,81.4186,0.96474963,255471.27,13.190941,184.23773,-0.012928148,0.061634094,0.00016519101,5.7454057,25.102446,-6.961296,23.463022,8.512191,21.418427,24.94652,16.178535,25.68268,-0.11722231,18.448015,5.580339,20.264238,7.467732
