filename,lld_0,lld_1,lld_2,lld_3,lld_4,lld_5,lld_6,lld_7,lld_8,lld_9,lld_10,lld_11,lld_12,lld_13,lld_14,lld_15,lld_16,lld_17,lld_18,lld_19,lld_20,lld_21,lld_22,lld_23,lld_24,lld_25,lld_26,lld_27,lld_28,lld_29,lld_30,lld_31,lld_32,lld_33,lld_34,lld_35,lld_36,lld_37,lld_38,lld_39,lld_40,lld_41,lld_42,lld_43,lld_44,lld_45,lld_46,lld_47,lld_48,lld_49,lld_50,lld_51,lld_52,lld_53,lld_54,lld_55,lld_56,lld_57,lld_58,lld_59,lld_60,lld_61,lld_62,lld_63,lld_64
1930-phrase.wav,0.0,0.0,0.0,0.0,0.0,-100.0,0.047938664,0.98834115,0.0040480476,0.032291666,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.2933294e-06,4.9026617e-06,31.25,52.083332,52.083332,83.333336,0.008785208,78.45139,1.3400317,146271.9,17.133207,352.92032,-0.00027762816,0.06386769,3.2508653e-06,8.027466,18.886599,8.149358,26.51874,13.006923,1.9789872,7.276687,28.093376,14.797414,0.89474994,20.225431,11.844829,15.014409,12.857865
871-phrase.wav,0.0,0.40908554,0.0,0.0,0.0,-100.0,0.06975377,0.98834115,0.0057622287,0.03125,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.0568376e-05,1.1595752e-05,31.25,31.25,62.5,62.5,0.0048609735,69.71737,1.2211853,115971.59,15.890803,281.02234,-0.0004896465,0.055881616,1.1783741e-05,10.0502405,12.1516905,3.2390544,13.438675,14.290751,13.441841,18.199745,15.0414915,5.8809466,5.9800057,21.408844,12.473691,11.333351,7.685499
1188-phrase.wav,0.0,0.67551374,0.0,0.0,0.0,-100.0,0.08876094,0.98834115,0.006871177,0.033680554,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00045982096,5.945643e-06,31.25,41.666668,114.583336,250.0,0.009067991,153.41457,2.2933104,379312.22,9.733677,100.32898,-0.00073100656,0.13421349,0.00022470356,15.642253,38.4723,3.5956554,17.498531,-2.061244,9.494108,2.4481516,-10.015092,7.294924,-8.951255,-8.9878435,-13.053758,3.4480402,1.5798393
930-phrase.wav,0.0,0.34666142,0.0,0.0,0.0,-100.0,0.084365435,0.98834115,0.0055759475,0.045833334,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.1617717e-05,2.9022898e-05,41.666668,72.916664,93.75,145.83333,0.018323874,125.99579,2.1176941,201345.77,14.907681,282.84088,-0.00078538153,0.11124178,2.365362e-05,17.351496,17.668756,-0.66643465,18.899336,15.060013,27.714396,4.0770545,-12.927945,30.959917,24.845108,9.696586,10.281127,21.149801,-2.391616
886-phrase.wav,0.0,0.2340452,0.0,0.0,0.0,-100.0,0.06603626,0.98834115,0.008431104,0.054861113,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,8.385592e-06,7.214172e-06,31.25,31.25,41.666668,62.5,0.004840311,54.975384,0.9583067,81904.62,20.746157,452.64243,-0.0011582194,0.043598514,8.8723045e-06,7.5165496,18.325087,4.4426284,16.593668,11.841252,15.909183,14.932369,16.194588,23.361929,8.52513,16.711695,11.905277,15.398373,3.468631
1248-phrase.wav,0.0,0.54456306,0.0,0.0,0.0,-100.0,0.083362915,0.98834115,0.0038242906,0.058333337,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.2981327e-05,1.4982252e-05,31.25,52.083332,62.5,166.66667,0.006931921,313.47757,2.018791,1402913.1,5.080935,29.220407,-0.00024218298,0.22929163,2.8133263e-05,4.0754957,18.605202,-3.8965948,13.373605,10.584906,26.750498,12.890475,-1.765696,7.692694,-2.337752,17.76371,13.895198,17.376223,4.7313843
1119-phrase.wav,0.0,0.5235202,0.0,0.0,0.0,-100.0,0.10190045,0.98834115,0.004342399,0.03784722,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.0002074841,1.4622539e-05,31.25,31.25,62.5,385.41666,0.0066075083,223.0797,2.4527817,679555.25,6.6581407,49.944397,-0.00034378664,0.17929935,0.00010024058,12.19292,25.47682,3.526408,-0.8384552,1.0661993,-3.5136116,5.9608574,-0.9226573,-6.787369,6.8972397,10.2044,5.402752,17.779608,3.0345562
1046-phrase.wav,0.0,0.50531846,0.0,0.0,0.0,-100.0,0.08792523,0.98834115,0.008983591,0.025347224,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.9601511e-05,1.8685316e-05,31.25,31.25,31.25,62.5,0.008958192,72.67016,0.8131538,185403.02,14.047928,210.34808,-0.0012923972,0.05480373,2.6896994e-05,8.364387,17.539082,-0.13634627,16.175344,10.545686,14.082107,10.737775,5.978949,6.152223,6.5205283,14.789714,0.52112454,15.868215,3.116287
919-phrase.wav,0.0,0.0,0.0,0.0,0.0,-100.0,0.16935726,0.98834115,0.12724262,0.0,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.00033165645,0.00013713124,31.25,31.25,31.25,62.5,0.0028514413,35.162857,0.49989,1868.2803,107.412476,14514.078,-0.21295993,0.027309978,0.00025641755,18.627874,13.074391,10.314067,14.135178,11.963425,14.688545,14.7174635,15.55861,16.868134,15.741715,18.09883,14.3180275,16.632292,11.840698
139-phrase.wav,0.0,0.49841785,0.0,0.0,0.0,-100.0,0.37880626,0.98834115,0.07128098,0.014583333,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.011375871,0.0010732195,31.25,31.25,52.083332,83.333336,0.12156863,65.26556,1.4807874,62794.95,21.39302,551.99115,-0.105038196,0.056122046,0.00076187635,18.592607,22.07849,12.243031,6.8787327,7.0723443,9.676393,9.26484,4.1809134,2.3732264,5.5122705,1.9320577,2.6268961,6.0676117,4.1127095
