filename,lld_0,lld_1,lld_2,lld_3,lld_4,lld_5,lld_6,lld_7,lld_8,lld_9,lld_10,lld_11,lld_12,lld_13,lld_14,lld_15,lld_16,lld_17,lld_18,lld_19,lld_20,lld_21,lld_22,lld_23,lld_24,lld_25,lld_26,lld_27,lld_28,lld_29,lld_30,lld_31,lld_32,lld_33,lld_34,lld_35,lld_36,lld_37,lld_38,lld_39,lld_40,lld_41,lld_42,lld_43,lld_44,lld_45,lld_46,lld_47,lld_48,lld_49,lld_50,lld_51,lld_52,lld_53,lld_54,lld_55,lld_56,lld_57,lld_58,lld_59,lld_60,lld_61,lld_62,lld_63,lld_64
1389-iau.wav,156.80074,0.8017297,0.0,0.0,0.08238943,28.419271,0.9627088,0.98834115,0.2723695,0.023263888,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.654694,0.019972619,125.0,156.25,187.5,187.5,0.04138885,173.85857,2.2162087,24173.936,22.312317,663.5864,-1.6859249,0.18474555,2.24481,24.696287,30.552849,47.43901,16.989288,-9.436344,1.9556669,-0.043307543,4.954847,-7.6375656,-24.341764,3.3860073,11.077344,-19.01062,-8.081135
720-iau.wav,0.0,0.42043313,0.0,0.0,0.0,-100.0,1.1046325,0.98834115,0.0944198,0.04375,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.04636276,0.22656478,31.25,52.083332,2916.6667,3531.25,0.11943278,1243.0948,3.5836906,3062902.2,1.236011,3.7288043,-0.10499424,0.75992936,0.08595473,-5.0419164,18.745468,34.604237,-14.014897,-19.346416,31.191568,-33.273216,-11.404939,5.8808274,7.103918,11.186913,7.261523,38.4548,-10.944966
1386-iau.wav,183.44524,0.8072675,0.0,0.0,0.045117557,24.927874,0.9277973,0.98834115,0.21107137,0.025,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.31371763,0.018847624,156.25,187.5,208.33333,218.75,0.05244064,201.33708,2.09811,37640.418,18.850952,433.82434,-1.0541025,0.21280855,1.321638,22.78348,28.505117,45.642574,7.6494975,-10.246052,-7.257978,17.040228,-18.852644,-17.271475,-7.7464175,-2.0556076,-23.232317,0.02300175,0.27401924
1576-iau.wav,115.93301,0.7840421,0.0,0.0,0.02978687,22.665916,0.8662374,0.98834115,0.17838626,0.014583333,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.4434608,0.01803289,93.75,125.0,187.5,250.0,0.051407304,192.1682,2.8276596,234319.0,11.800269,150.54065,-0.6863937,0.18855405,0.6052132,14.929669,33.830383,31.641073,42.194675,-7.0115685,9.671962,-5.9691024,-9.336238,14.25795,-31.258554,-9.450902,17.756239,3.0668623,-16.425074
2303-iau.wav,215.15508,0.8238736,0.0,0.0,0.009443201,30.737928,0.80205375,0.98834115,0.15753625,0.02673611,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.82060146,0.008849551,187.5,218.75,250.0,250.0,0.019870615,241.47652,2.199954,53426.527,18.056751,396.4768,-0.5516653,0.2565706,0.9573763,20.941732,34.98834,34.536705,-8.309653,-23.513174,7.2793927,-18.766687,-30.618912,-2.2597797,-13.692428,-9.870531,-11.213084,-8.146806,-21.688179
1764-iau.wav,222.42119,0.8258982,0.0,0.0,0.031525064,29.657799,1.2821716,0.98834115,0.23455612,0.031597223,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,2.0369048,0.10569012,187.5,218.75,250.0,270.83334,0.03837286,256.05154,2.6296656,132089.14,8.218406,84.13065,-1.1946341,0.25556472,2.6697638,21.15945,17.217916,51.428043,0.36108467,-36.563698,3.2461274,-26.801065,5.4724517,-22.50061,-2.4703014,7.5487914,-28.080862,-19.168123,-11.912659
2090-iau.wav,219.50041,0.82549554,0.0,0.0,0.060891837,25.45286,0.7911696,0.98834115,0.11916083,0.027083332,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.687265,0.007411624,218.75,218.75,250.0,437.5,0.024958132,271.65128,2.5621126,69807.01,14.39075,267.7285,-0.3262678,0.28775397,0.82629234,20.994196,31.442831,33.75325,-16.315592,-28.239365,-8.123973,-9.018283,-28.810282,-10.060337,-6.297232,-13.923164,-3.2011597,-10.713244,-18.828524
2157-iau.wav,113.408264,0.7851413,0.0,0.0,0.026064686,26.00329,0.7381697,0.98834115,0.122851856,0.033680554,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.5417008,0.01717144,166.66667,218.75,250.0,281.25,0.049034122,228.61397,3.0466506,66993.41,10.06453,125.263145,-0.33145368,0.23664784,0.5188353,26.975657,20.14963,53.547993,11.604377,-31.830484,4.5147786,8.197702,-15.086064,-6.2661424,-11.433212,-7.3437877,3.4172537,-17.00009,-3.6959884
1525-iau.wav,124.61483,0.78939986,0.0,0.0,0.045702625,29.398008,0.76396996,0.98834115,0.16261868,0.039583333,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.2829143,0.0076469504,125.0,218.75,250.0,281.25,0.04599722,215.10304,2.871699,85152.6,15.49146,271.2321,-0.58292663,0.22568853,0.9685562,15.024582,39.80644,42.397976,18.63975,15.32824,-10.774944,9.2375765,-5.524992,-32.210846,-29.836943,8.097578,-15.633232,-10.840648,16.916662
1621-iau.wav,114.15925,0.78437513,0.0,0.0,0.024294302,25.690382,0.76688814,0.98834115,0.15767844,0.023263888,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.7442209,0.010628271,114.583336,145.83333,250.0,343.75,0.061460093,186.53105,3.1788435,35149.043,12.943443,250.39319,-0.5368563,0.19757788,0.61810285,28.511026,25.522223,54.876083,8.035893,-14.8024645,-3.9990299,0.044504404,-11.04972,-11.095538,1.3197299,5.047769,-1.2002081,-0.6825688,11.1595125
