filename,lld_0,lld_1,lld_2,lld_3,lld_4,lld_5,lld_6,lld_7,lld_8,lld_9,lld_10,lld_11,lld_12,lld_13,lld_14,lld_15,lld_16,lld_17,lld_18,lld_19,lld_20,lld_21,lld_22,lld_23,lld_24,lld_25,lld_26,lld_27,lld_28,lld_29,lld_30,lld_31,lld_32,lld_33,lld_34,lld_35,lld_36,lld_37,lld_38,lld_39,lld_40,lld_41,lld_42,lld_43,lld_44,lld_45,lld_46,lld_47,lld_48,lld_49,lld_50,lld_51,lld_52,lld_53,lld_54,lld_55,lld_56,lld_57,lld_58,lld_59,lld_60,lld_61,lld_62,lld_63,lld_64
1451-iau.wav,186.59296,0.8145409,0.0,0.0,0.026917577,28.398455,1.7295157,0.98834115,0.44609284,0.022916667,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.6795979,0.13789403,156.25,187.5,218.75,343.75,0.07441924,226.41844,2.4321384,66194.445,14.209554,257.2419,-4.7904277,0.23678942,10.171024,21.41673,32.680695,49.19257,3.1176891,-21.673948,1.3902564,-11.77341,-27.47204,-13.506928,13.921796,-16.09181,2.0205686,-2.6949244,-11.674099
742-iau.wav,127.43151,0.794054,0.0,0.0,0.02752851,27.928,0.82908076,0.98834115,0.19357987,0.04375,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.4733366,0.011497729,125.0,156.25,250.0,281.25,0.08286739,181.77357,2.809,29644.453,19.579742,572.1182,-0.94755656,0.19384968,1.4536495,24.888449,31.648346,48.800125,22.4711,-13.4518385,6.1177783,1.9760132,-24.799799,-7.4504356,-9.924924,3.4300969,-2.704588,-5.68506,11.400743
1391-iau.wav,136.17627,0.79525805,0.0,0.0,0.04094878,24.81646,1.1414918,0.98834115,0.28040347,0.039583333,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,3.6617289,0.025473604,125.0,156.25,250.0,281.25,0.08209626,212.84477,2.9090612,117413.664,16.20243,300.247,-1.7954079,0.22220807,2.5434265,15.737756,42.62356,48.577953,22.413416,-14.841042,5.3856587,-3.4573567,-23.028343,-20.669085,4.99054,-20.712341,5.646091,1.6353207,11.958435
2343-iau.wav,189.49028,0.8095278,0.0,0.0,0.030317307,23.997908,0.92386216,0.98834115,0.15154032,0.026041666,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.14106601,0.027847476,166.66667,187.5,218.75,218.75,0.04301739,230.65112,2.097769,143009.08,10.822465,136.10675,-0.54246074,0.23058724,0.69649434,12.442723,30.31283,52.792927,8.395492,-19.110647,-6.0160313,3.6761417,4.1296606,-12.655972,-9.240273,-9.133557,-14.28674,-5.6351433,-24.94224
1245-iau.wav,218.4471,0.8059458,0.0,0.0,0.095205724,22.95736,0.5333597,0.98834115,0.11277508,0.027083332,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.255102,0.0043236576,187.5,218.75,218.75,250.0,0.04921052,218.35677,1.9549618,20960.75,21.204012,608.4853,-0.28941348,0.23387687,0.6804106,26.623056,22.85852,47.518585,12.680645,-27.337418,11.934335,-7.9105835,-21.437235,-28.410797,-0.016537508,-13.5079565,-18.281412,-11.518163,-4.7001357
1545-iau.wav,155.39914,0.79531795,0.0,0.0,0.032374937,23.632326,1.3470721,0.98834115,0.29238546,0.03576389,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,1.7321054,0.087550975,125.0,156.25,187.5,312.5,0.0666895,215.2986,2.5959575,134348.73,10.493778,126.45171,-1.9590626,0.21595182,2.7523625,14.106864,30.857994,62.384655,12.408081,-1.1760587,-16.536844,18.559164,-17.684784,-30.266075,9.588543,-12.138249,1.2115341,-4.833701,11.23127
1239-iau.wav,173.99211,0.81351686,0.0,0.0,0.026417227,29.356857,0.8107033,0.98834115,0.1678502,0.023263888,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.5496175,0.01649825,156.25,187.5,218.75,343.75,0.03730174,214.70958,2.5024974,39428.5,14.618358,305.51562,-0.62599367,0.22751378,0.8330508,28.05477,27.979408,46.39696,20.87423,-32.74836,-14.753125,16.643822,-27.311264,-12.062755,12.915256,-21.499155,1.7775532,-13.558156,17.35573
1383-iau.wav,160.38538,0.7808053,0.0,0.0,0.032729495,21.073639,1.6110921,0.98834115,0.37708762,0.06284722,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,4.1074452,0.10482216,156.25,156.25,260.41666,312.5,0.1095328,242.91158,2.7322705,234504.8,11.469711,146.18169,-3.0730772,0.24448323,4.7760015,12.347962,36.502254,40.863537,28.709259,-17.144945,6.1968884,-0.9281482,-22.976875,-22.283783,-10.209972,-1.7852191,-2.2426696,2.6351264,13.262654
1714-iau.wav,377.88254,0.83584255,0.007967158,0.0,0.05114081,11.938109,1.0320219,0.98834115,0.08280282,0.117361106,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,0.7038045,0.11600551,375.0,375.0,406.25,2833.3333,0.078124344,830.1882,3.1244802,1343984.9,2.9968224,13.388743,-0.1308318,0.66682315,0.36782208,4.2333565,8.857342,27.692179,-15.487224,-59.31604,10.135627,-44.368103,-4.6139865,-16.870817,-0.07804624,-26.834421,3.2927017,54.07599,18.921629
1403-iau.wav,138.46751,0.7945564,0.0,0.0,0.044131055,27.017317,1.563631,0.98834115,0.4385941,0.043402776,0.12921618,0.27204838,0.41952792,0.5544473,0.66972893,0.76589614,0.84702843,0.9178292,0.9822495,1.0430994,1.1020993,1.1600702,1.2171308,1.2728368,1.3262117,1.3755809,1.4180565,1.4484811,1.4578775,1.432704,1.3587462,1.2323397,1.069155,0.8959276,0.7342484,0.5943311,9.786327,0.114578985,125.0,177.08333,281.25,281.25,0.12059167,217.27815,2.9197235,83846.76,15.48502,299.234,-4.3363094,0.22793645,6.5016694,17.163244,36.73665,49.927185,27.064774,-21.42192,10.738365,-2.2857192,-29.45366,-14.121814,-8.673748,0.7708722,-6.971874,-6.6019073,11.5811205
